21,224475.9681,3642261.1236,0.0000,
22,224490.6602,3642261.6040,0.0000,
23,224490.6929,3642260.6045,0.0000,
24,224476.0008,3642260.1241,0.0000,
25,224470.7273,3642285.9656,0.0000,
26,224485.4195,3642286.4460,0.0000,
27,224485.4522,3642285.4465,0.0000,
28,224470.7600,3642284.9661,0.0000,
29,224480.4541,3642239.8588,0.0000,
30,224495.1463,3642240.3392,0.0000,
31,224495.1790,3642239.3398,0.0000,
32,224480.4868,3642238.8594,0.0000,
